course_id,title,num_inst,institutions
EAP0220C,ESL READING II,7,BC;HC;MDC;PBSC;PHSC;PSC;SFC
EAP0240C,WRITING II,4,HC;MDC;PSC;SFC
EAP0260,GRAMMAR 2,4,HC;MDC;PBSC;PSC
EAP0300C,SPEECH/LISTENING,10,BC;CF;FNU;FSWSC;HC;MDC;PBSC;PSC;SFC;SPC
EAP0320C,READING 3,8,BC;FSWSC;HC;MDC;PBSC;PHSC;PSC;SFC
EAP0340C,WRITING III,6,FSWSC;HC;MDC;PHSC;PSC;SFC
EAP0360,GRAMMAR 3,5,FSWSC;HC;MDC;PBSC;PSC
EAP0385C,ESL GRAMMAR AND WRITING III,3,BC;MDC;SCFMS
EAP0386,"SPEAKING-LISTENING/READING 3, INTEGRATED",2,MDC;SCFMS
EAP0400C,SPEECH/LISTENING IV,13,BC;FNU;FSCJ;FSWSC;HC;MDC;PBSC;PHSC;PSC;SFC;SPC;SSCF;VC
EAP0420C,READING 4,11,BC;FSCJ;FSWSC;HC;MDC;PBSC;PHSC;PSC;SFC;SSCF;VC
EAP0440C,WRITING LEVEL IV,8,FSCJ;FSWSC;HC;MDC;PHSC;PSC;SFC;VC
EAP0460C,GRAMMAR IV,8,FSCJ;FSWSC;HC;MDC;PBSC;PSC;SCFMS;VC
EAP0480C,INTERMEDIATE COMBINED SKILLS II,2,CF;FNU
EAP0485C,WRITING/GRAMMAR 4,3,BC;MDC;SCFMS
EAP0486,"SPEAKING-LISTENING/READING 4, INTEGRATED",2,MDC;SCFMS
EAP1500C,SPEECH/LISTENING LEVEL V,9,DSC;FSCJ;FSWSC;MDC;PBSC;PSC;SPC;SSCF;VC
EAP1501,ENGLISH PRONUNCIATION,3,DSC;MDC;SPC
EAP1520C,READING 5,11,BC;DSC;FSCJ;FSWSC;HC;MDC;PBSC;PSC;SCFMS;SSCF;VC
EAP1540C,WRITING 5,9,BC;FSCJ;FSWSC;HC;MDC;PSC;SCFMS;SSCF;VC
EAP1560C,GRAMMAR 5,7,FSCJ;FSWSC;MDC;PBSC;PSC;SSCF;VC
EAP1585C,HIGH-INTERMEDIATE WRITING AND GRAMMAR,3,DSC;MDC;VC
EAP1586C,"ADVANCED 1 - INTEGRATED READING, SPEECH & LISTENING",2,MDC;VC
EAP1600,SPEECH/LISTENING LEVEL VI,6,DSC;FSCJ;GCSC;HC;MDC;PBSC
EAP1620C,READING 6,9,DSC;FSCJ;GCSC;HC;MDC;PBSC;SCFMS;SSCF;VC
EAP1640C,WRITING VI,10,BC;DSC;FSCJ;GCSC;HC;MDC;SCFMS;SSCF;STU;VC
EAP1660,GRAMMAR LEVEL VI,5,DSC;FSCJ;MDC;SCFMS;STU
EAP1685,ADVANCED WRITING AND GRAMMAR,3,DSC;MDC;SPC
EAP1850,ENGLISH FOR ACADEMIC PURPOSES I,3,FSU;UCF;USF
EAP2930,SPECIAL TOPICS,2,SCFMS;UCF
EAP5835,ACADEMIC SPOKEN ENGLISH I,2,FSU;UF
EAS4020,INTRODUCTION TO FLIGHT,2,USF;UWF
EAS4101,FUNDAMENTALS OF AERODYNAMICS,6,FAMU;FAU;FLPOLY;FSU;UF;USF
EAS4105,FLIGHT DYNAMICS,3,FAU;FIU;UCF
EAS4134,COMPRESSIBLE FLOW,2,UCF;USF
EAS4200,AEROSPACE STRUCTURES,5,FIU;FLPOLY;UCF;UF;USF
EAS4300,JET PROPULSION,3,UCF;UF;USF
EAS4400,SPACECRAFT ATTITUDE DYNAMICS,3,UCF;UF;USF
EAS4505,ORBITAL MECHANICS,4,FIU;FLPOLY;UCF;USF
EAS4530,SPACE SYSTEMS DESIGN,2,UF;USF
EAS4700C,AEROSPACE DESIGN 1,2,UCF;UF
EAS4710C,AEROSPACE DESIGN 2,2,UCF;UF
EAS4912,DIRECTED INDEPENDENT RESEARCH,2,UCF;UF
EAS4949,CO-OP WORK EXPERIENCE,2,UCF;UF
EAS4950,AEROSPACE CAPSTONE DESIGN I,2,FLPOLY;USF
EAS5102,FUNDAMENTALS OF AERODYNAMICS,2,FAMU;FSU
EAS6138,GASDYNAMICS,2,UCF;UF
EAS6185,TURBULANCE,3,FIU;UCF;USF
EAS6403C,SPACECRAFT ATTITUDE DYNAMICS,2,UCF;UF
EAS6405,ADVANCED FLIGHT DYNAMICS,2,UCF;USF
EAS6415,"GUIDANCE, NAVIGATION AND CONTROL",2,UCF;UF
EAS6940,SUPERVISED TEACHING,2,UF;USF
EAS6971,MASTERS RESEARCH,3,UCF;UF;USF
EAS7980,DISSERTATION,3,UCF;UF;USF
EBD4011,INTRODUCTION TO BEHAVIOR DISORDERS,2,FSU;USF
EBD4212,BEHAVIORAL APPROACHES TO LEARNING & CLSRM MGMT II,2,FAMU;FIU
EBD4243,INSTRL STRATEGIES FOR STUDENTS W EMOTNL HANDICAPS,2,FIU;UNF
EBD4941,INTERNSHIP,3,FGCU;UCF;USF
EBD6215,ADVTHEORIES&PRAC IN BEHAVDISOR,2,FGCU;USF
ECH3023,MASS AND ENERGY BALANCES I,4,FAMU;FSU;UF;USF
ECH3024,MASS AND ENERGY BALANCES II,2,FAMU;FSU
ECH3101,CHEMICAL ENGINEERING THERMODYNAMICS,4,FAMU;FSU;UF;USF
ECH3266,TRANSPORT PHENOMENA I,3,FAMU;FSU;USF
ECH3301,PROCESS ANALYSIS & DESIGN,2,FAMU;FSU
ECH3418,SEPARATIONS PROCESSES,2,FAMU;FSU
ECH3844,CHEMICAL ENGINEERING STATISTICS,2,FAMU;FSU
ECH3854,CHEMICAL ENGINEERING COMPUTATIONS,3,FAMU;FSU;USF
ECH4123,PHASE AND CHEMICAL EQUILIBRIA,2,UF;USF
ECH4267,TRANSPORT PHENOMENA II,3,FAMU;FSU;USF
ECH4323,PROCESS CONTROL,4,FAMU;FSU;UF;USF
ECH4403,TRANSPORT PHENOMEMA III,2,FAMU;UF
ECH4504,KINETICS AND REACTOR DESIGN,5,FAMU;FIU;FSU;UF;USF
ECH4604,CHEMICAL ENGINEERING PROCESS DESIGN I,3,FAMU;FSU;UF
ECH4615C,PRODUCT AND PROCESS DESIGN,3,FAMU;FSU;USF
ECH4705,ELECTROCHEMICAL ENGINEERING SCIENCE,2,FAMU;FSU
ECH4743,BIOENGINEERING,2,FAMU;FSU
ECH4800C,DISTILLED SPIRITS PROCESSING AND PROPERTIES,2,FAMU;FSU
ECH4803,PETROLEUM SCIENCE AND TECHNOLOGY,2,FAMU;FSU
ECH4822,POLYMER PHYSICAL SCIENCE AND ENGINEERING,2,FAMU;FSU
ECH4823,POLYMER SCIENCE AND ENGINEERING,2,FAMU;FSU
ECH4824,CHEMICAL ENGINEERING/MATERIALS,3,FAMU;FSU;UF
ECH4825,POLYMER PROCESS ENGINEERING,2,FAMU;FSU
ECH4904,UNDERGRADUATE RESEARCH PROJECT,2,FAMU;FSU
ECH4905,INDEPENDENT STUDIES,3,FSU;UF;USF
ECH4940,INTERDISCIPLINARY CAPSTONE PRODUCT DESIGN,2,FAMU;FSU
ECH4944,INDUSTRY INTERNSHIP,2,UF;USF
ECH5000,GRADUATE TRANSITION FOR NON-MAJORS,2,FAMU;FSU
ECH5052,RESEARCH METHODS IN CHEMICAL ENGINEERING,2,FAMU;FSU
ECH5126,ADV CHEMICAL ENGINEERING THERMODYNAMICS,2,FAMU;FSU
ECH5261,ADVANCED TRANSPORT PHENOMENA,2,FAMU;FSU
ECH5262,ADVANCED TRANSPORT PHENOMENA II,2,FAMU;FSU
ECH5806,PETROLEUM SCIENCE AND TECHNOLOGY,2,FAMU;FSU
ECH5820,ADVANCED POLYMER PHYSICAL SCIENCE AND ENGINEERING,2,FAMU;FSU
ECH5828,INTRODUCTION TO POLYMER SCIENCE AND ENGINEERING,2,FAMU;FSU
ECH5840,ADVANCED CHEMICAL ENGINEERING MATHEMATICS I,2,FAMU;FSU
ECH5841,ADVANCED CHEMICAL ENGINEERING MATHEMATICS II,2,FAMU;FSU
ECH5852,ADVANCED CHEMICAL ENGINEERING COMPUTATIONS,2,FAMU;FSU
ECH5905,DIRECTED INDIVIDUAL STUDY,2,FAMU;FSU
ECH5910,SUPERVISED RESEARCH,2,FAMU;FSU
ECH5935,CHEMICAL ENGINEERING SEMINAR,2,FAMU;FSU
ECH5971,MASTER'S THESIS RESEARCH,2,FAMU;FSU
ECH6272,MOLECULAR TRANSPORT PHENOMENA,2,FAMU;UF
ECH6285,TRANSPORT PHENOMENA,2,UF;USF
ECH6506,CHEMICAL ENGINEERING KINETICS,3,FAMU;UF;USF
ECH6971,THESIS: MASTERS,2,UF;USF
ECH7980,DISSERTATION,2,UF;USF
ECH8965,DOCTORAL PRELIMINARY EXAM,2,FAMU;FSU
ECH8976,THESIS DEFENSE,2,FAMU;FSU
ECH8985,DISSERTATION DEFENSE,2,FAMU;FSU
ECM6971,MASTER'S THESIS-CE,2,FAU;UCF
ECO1000,BASIC ECONOMICS,7,FGCU;FIU;RU;SFSC;SSCF;USF;VC
ECO1023,MICROECONOMICS,4,AU;EU;KU;MAU
ECO1931,SPECIAL TOPICS,3,FSCJ;SJRSC;UCF
ECO2000,INTRODUCTION TO ECONOMICS,5,FSU;IRSC;JMVU;SPC;UIC
ECO2013,PRINCIPLES OF MACROECONOMICS,52,BC;BU;CBT;CC;CF;CFK;DORAL;DSC;EFSC;EU;EWU;FAMU;FAU;FGC;FGCU;FIU;FLAC;FLPOLY;FNU;FSCJ;FSU;FSWSC;GCSC;HC;IRSC;KU;LSSC;MDC;NFC;NOVA;NWFSC;PBSC;PESC;PHSC;PSC;RU;SCFMS;SFC;SFSC;SIUN;SJRSC;SLU;SPC;SSCF;STU;TSC;UCF;UF;UNF;USF;UWF;VC
ECO2023,PRINCIPLES OF MICROECONOMICS,53,BC;BU;CBT;CC;CF;CFK;DORAL;DSC;EFSC;EWU;FAMU;FAU;FGC;FGCU;FIU;FLAC;FLPOLY;FNU;FSCJ;FSU;FSWSC;GCSC;HC;IRSC;LSSC;MDC;NCF;NFC;NOVA;NWFSC;PBSC;PESC;PHSC;PSC;RU;SCFMS;SEU;SFC;SFSC;SIUN;SJRSC;SLU;SPC;SSCF;STU;TSC;UCF;UF;UIC;UNF;USF;UWF;VC
ECO2220,MONEY & BANKING,2,BC;TSC
ECO2710,INTRODUCTION TO INTERNATIONAL ECONOMICS,2,FSWSC;SFC
ECO2905,INDIVIDUAL STUDY,3,DSC;SFC;UCF
ECO2930,GROUP STUDY,6,SFC;SFSC;SSCF;TSC;UCF;VC
ECO2949,COOP ED INTERNSHIP IN ECONOMICS,4,DSC;GCSC;LSSC;SFSC
ECO3041,CONSUMER ECONOMICS,3,FAMU;FIU;FSU
ECO3101,INTERMEDIATE MICROECONOMICS,12,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;STU;UCF;UF;UNF;USF;UWF
ECO3106,BEHAVIORAL ECONOMICS,2,FIU;UWF
ECO3203,INTERMEDIATE MACROECONOMICS,11,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
ECO3223,MONEY AND BANKING,5,FIU;FSU;MAU;TSC;UCF
ECO3303,HISTORY OF ECONOMIC THOUGHT,4,FIU;FSU;STU;UWF
ECO3410,ECONOMETRICS I,3,FGCU;FIU;UCF
ECO3411,BUSINESS AND ECONOMIC STATISTICS,2,IRSC;UNF
ECO3421,ECONOMETRICS,2,FAMU;UNF
ECO3622,AMERICAN ECONOMIC HISTORY,2,FSU;USF
ECO3703,INTERNATIONAL ECONOMICS,9,BC;EWU;FAU;FGCU;FIU;FLPOLY;STU;UCF;USF
ECO3704,INTERNATIONAL TRADE,3,EWU;UF;UNF
ECO3905,DIRECTED STUDY,2,UCF;UWF
ECO3930,SPECIAL TOPICS,2,FLPOLY;UCF
ECO4106,BEHAVIORAL ECONOMICS,4,FAU;FLPOLY;FSU;USF
ECO4165,ECONOMICS OF INFORMATION,2,FSU;UCF
ECO4201,ADVANCED MACROECONOMICS,2,FIU;USF
ECO4223,MONEY AND BANKING,6,FAMU;FAU;KU;RU;STU;UNF
ECO4224,MONEY & BANKING II,2,FSU;RU
ECO4270,ECONOMIC GROWTH,2,UF;USF
ECO4303,HISTORY OF ECONOMIC THOUGHT,3,FAMU;UCF;USF
ECO4400,GAME THEORY AND ECONOMIC APPLICATIONS,8,FAU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF
ECO4401,MATHEMATICAL ECONOMICS,7,FAMU;FAU;FIU;FSU;UF;USF;UWF
ECO4412,ECONOMETRICS I,2,FAU;UCF
ECO4421,ECONOMETRICS,6,FAU;FIU;FSU;STU;UF;USF
ECO4422,ECONOMETRICS II,6,FAU;FGCU;FLPOLY;UCF;UF;USF
ECO4504,PUBLIC FINANCE,10,FAMU;FAU;FGCU;FIU;FSU;MAU;UCF;UF;UNF;USF
ECO4532,ECONOMIC ANALYSIS OF POLITICS,2,FAU;FSU
ECO4622,ECON DEVELOPMENT OF THE US,2,FIU;STU
ECO4632,EUROPEAN ECONOMIC HIST,2,FIU;STU
ECO4701,THE WORLD ECONOMY,3,FIU;FLPOLY;KU
ECO4704,INTERNATIONAL TRADE,7,FAMU;FAU;FIU;FSU;JMVU;USF;UWF
ECO4713,INTERNATIONAL MACROECONOMICS,7,FAMU;FAU;FIU;FSU;UCF;UNF;USF
ECO4902,DIRECTED STUDIES,2,FIU;STU
ECO4903,UNDERGRADUATE SEMINAR,4,FGCU;FIU;UCF;UNF
ECO4905,DIRECTED INDIVIDUAL STUDY,6,FAMU;FAU;FSU;UF;UNF;UWF
ECO4906,DIRECTED INDEPENDENT STUDY,2,FAU;UCF
ECO4914,DIRECTED RESEARCH,2,FAU;USF
ECO4932,SPECIAL TOPICS,3,FAU;FIU;UCF
ECO4933,TOPICS IN THEORY,4,FAU;FIU;FSU;UNF
ECO4934,SPECIAL TOPICS,5,FAU;FIU;FSU;UCF;UF
ECO4935,SELECTED TOPICS IN ECONOMICS,3,FAU;UF;USF
ECO4941,ECONOMICS INTERNSHIP,6,FGCU;FSU;UCF;UF;UNF;UWF
ECO4955,STUDY ABROAD,2,FAU;UCF
ECO4956,STUDY ABROAD IN ECONOMICS,2,UF;UNF
ECO4970,HONORS THESIS,3,UCF;UF;UNF
ECO5111,GRADUATE MICROECONOMICS,2,FAMU;FSU
ECO5114,APPLIED MICROECONOMICS I,3,FSU;UF;UWF
ECO5207,MACROECONOMIC ANALYSIS,2,FSU;UF
ECO5226,ADVANCED MONEY AND BANKING,2,FAMU;FSU
ECO5423,ECONOMETRICS,3,FAMU;FIU;FSU
ECO5427,ECONOMETRIC ANALYSIS 2,2,FSU;UF
ECO5505,PUBLIC FINANCE,2,FAMU;FSU
ECO5715,INTERNATIONAL FINANCE,2,FSU;UF
ECO5906,ADV INDIVIDUAL STUDY,2,FIU;FSU
ECO5907,INDEPENDENT STUDY,2,FSU;UCF
ECO5936,SPECIAL TOPICS,2,FIU;FSU
ECO6115,MICROECONOMICS I,3,FAU;UCF;USF
ECO6206,MACROECONOMICS I,2,FAU;USF
ECO6216,MONETARY THEORY AND POLICY,2,FAU;FSU
ECO6403,MATHEMATICAL ECONOMICS,2,FAU;UCF
ECO6405,MATHEMATICAL ECONOMICS,2,FIU;USF
ECO6409,ADVANCED GAME THEORY AND APPLICATIONS,2,FAU;UF
ECO6416,APPLIED BUSINESS RESEARCH TOOLS,2,FIU;UCF
ECO6424,ECONOMETRICS,3,FAU;UCF;USF
ECO6425,ECONOMETRICS II,2,FIU;USF
ECO6426,APPLIED ECONOMETRICS,2,FAU;UNF
ECO6427,MICROECONOMETRICS,2,FAU;UNF
ECO6433,ECONOMIC FORECASTING,2,FIU;UNF
ECO6705,THE GLOBAL ECONOMY,3,FIU;UNF;USF
ECO6716,INTERNATIONAL MACROECONOMICS,4,FAU;FIU;UF;USF
ECO6905,DIRECTED STUDY,2,FGCU;UWF
ECO6906,INDEPENDENT STUDY,4,FAU;UF;UNF;USF
ECO6930,SPECIAL TOPICS,2,FAU;UNF
ECO6936,SPECIAL TOPICS,5,FIU;FSU;UCF;UF;USF
ECO6938,SPECIAL TOPICS,3,FIU;FSU;UCF
ECO6958,STUDY ABROAD,2,FAU;UCF
ECO6971,THESIS,5,FAMU;FAU;FIU;UCF;UF
ECO7115,MICROECONOMIC THEORY 1,2,FIU;UF
ECO7116,MICROECONOMIC THEORY II,4,FIU;UCF;UF;USF
ECO7206,MACROECONOMIC THEORY,2,FIU;UF
ECO7207,MACROECONOMIC THEORY II,3,FIU;UF;USF
ECO7424,ECONOMETRIC METHODS I,2,FIU;UF
ECO7426,ECONOMETRICS III,3,FIU;UCF;USF
ECO7706,INTERNATIONAL TRADE THEORY,2,FIU;UF
ECO7707,INTERNATIONAL ECONOMIC RELATIONS,2,FIU;UF
ECO7925,ADVANCED WORKSHOP,2,FIU;UF
ECO7980,DISSERTATION,5,FAU;FIU;UCF;UF;USF
ECP3004,CONTEMPORARY ECONOMIC ISSUES,2,FLPOLY;UCF
ECP3006,ECONOMICS OF SPORTS,5,EWU;FGCU;FIU;UCF;UF
ECP3009,ECONOMIC PROBLEMS AND POLICY,2,FGCU;SCFMS
ECP3125,ECONOMICS OF POVERTY,2,FGCU;USF
ECP3203,LABOR ECONOMICS,10,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF
ECP3302,ENVIRONMENTAL ECONOMICS,8,FGCU;FIU;FSU;STU;UCF;UF;UNF;USF
ECP3403,INDUSTRIAL ORGANIZATION,2,UF;USF
ECP3410,PUBLIC ECONOMICS,2,FIU;FLPOLY
ECP3451,LAW AND ECONOMICS,3,FAU;FIU;FSU
ECP3530,ECONOMICS OF HEALTH,6,EFSC;FIU;UF;UNF;USF;UWF
ECP3613,URBAN ECONOMICS,5,FGCU;FIU;FLPOLY;UNF;USF
ECP3623,REGIONAL ECONOMICS,2,FGCU;USF
ECP3703,MANAGERIAL ECONOMICS,5,EFSC;FAU;SFC;STU;UF
ECP3905,DIRECTED INDEPENDENT STUDY,2,FGCU;UCF
ECP3930,SPECIAL TOPICS,4,FAMU;FGCU;FSU;UCF
ECP4031,BENEFIT COST ANALYSIS,2,FLPOLY;JMVU
ECP4403,INDUSTRIAL ORGANIZATION,6,FAMU;FAU;FIU;FSU;UCF;UF
ECP4413,GOVERNMENT AND BUSINESS,2,FSU;UNF
ECP4451,LAW AND ECONOMICS,2,UF;USF
ECP4530,HEALTH ECONOMICS,4,FAU;FSU;SSCF;UCF
ECP4613,URBAN ECONOMICS,2,FSU;UWF
ECP4703,MANAGERIAL ECONOMICS,3,FAMU;FIU;UWF
ECP4932,SPECIAL TOPICS,2,FAMU;UCF
ECP5705,GRADUATE MANAGERIAL ECONOMICS,2,FAMU;UF
ECP6705,ADVANCED MANAGERIAL ECONOMICS,5,FAU;FGCU;FIU;UNF;UWF
ECS3013,ECONOMIC DEVELOPMENT,4,FAU;FIU;UNF;USF
ECS3200,ECONOMICS OF ASIA,2,FIU;FSU
ECS3403,ECONOMICS OF LATIN AMERICA,2,FIU;UF
ECS4003,COMPARATIVE ECONOMIC SYSTEMS,3,FAMU;STU;USF
ECS4013,ECONOMIC DEVELOPMENT,5,FAMU;FGCU;FSU;UCF;UF
ECS5015,ADVANCED ECONOMIC DEVELOPMENT,2,FAMU;FSU
ECS6015,ECONOMIC DEVELOPMENT,2,FIU;USF
ECT3004,PRINCIPLES OF VOCATIONAL EDUCATION,2,FAMU;FIU
ECT3367,TESTING/MEASUREMENTS IN VOC ED SUBJECTS,2,FIU;UCF
ECT3905,DIRECTED STUDY,2,UCF;UWF
ECT3949,COOPERATIVE EDUCATION,2,FSU;UCF
ECT4004,PRINCIPLES AND PRACTICES OF TECHNICAL EDUCATION,2,SPC;UCF
ECT4815,VOCATIONAL SHOP MANGEMENT AND SAFETY,2,FAMU;UCF
ECT4905,DIRECTED STUDY,4,FAMU;FIU;USF;UWF
ECT4936,PROBLEMS IN VOCATIONAL EDUCATION,2,FAMU;USF
ECT4941,INTERNSHIP,2,FIU;UCF
ECT4949,COOPERATIVE EDUCATION,2,FIU;UCF
ECT5386,EDUCATIONAL MEDIA,2,FIU;USF
ECT5905,DIRECTED INDIVIDUAL STUDY,4,FAMU;FIU;FSU;UWF
ECT6930,SEMINAR,2,FIU;USF
ECT6946,INTERNSHIP,2,FIU;UCF
ECT7980,ED.D. DISSERTATION,2,FIU;USF
ECW4103,INSTR. STRAT/EVAL IN VOC TECH ED,2,FIU;UCF
ECW4284,OCCUPATIONAL SAFETY AND HEALTH,2,FAMU;FIU
ECW5168,CURRICULUM CONSTRUCTION,2,FAMU;FIU
ECW5206,SUPERVISION & COORDINATION OF VOC PROG.,2,FAMU;FIU
ECW5265,ORGANIZ. & COORDINATION OF COOP. VOC ED.,2,FAMU;UCF
ECW5315,PROGRAM MANAGEMENT: D.C.T.,2,FIU;USF
ECW5561,VOCATIONAL GUIDANCE,2,FAMU;UCF
ECW5695,COMMUNITY RELATIONS AND RESOURCES,2,FAMU;FIU
ECW6105,PROGRAM PLANNING IN VOACATIONAL EDUCAT.,2,FIU;UCF
ECW6205,ADMINSTRATION OF VOCATIONAL PROGRAMS,3,FIU;UCF;USF
ECW6206,SUPERVISION OF LOCAL PROGRAMS: VOC ED,2,UCF;USF
ECW6695,SCHOOL COMMUNITY RELATIONS,2,UCF;USF
ECW7167,CAREER DEVELOPMENT IN VOCATIONAL TECHNOLOGY,2,USF;UWF
EDA3905,DIRECTED STUDY,2,UCF;UWF
EDA3949,COOPERATIVE EDUCATION,2,FSU;UCF
EDA5191,LEADERSHIP FOR DIVERSITY,2,FSU;UWF
EDA5195,EDUCATIONAL LEADERSHIP II,2,EWU;FAMU
EDA5222,PERSONNEL ADMINISTRATION IN EDUCATION,2,FAMU;FSU
EDA5232,EDUCATION LAW AND ETHICS,3,FAMU;FSU;SIUN
EDA5503,THE PRINCIPALSHIP,2,FAMU;FSU
EDA5540,HIGHER EDUCATION ADMINISTRATION,2,EWU;FAMU
EDA5905,DIRECTED STUDY,2,FAMU;UWF
EDA5931,SPECIAL TOPICS-GRADUATE,2,FAU;FSU
EDA5973,SPECIALIST THESIS,2,FAMU;FSU
EDA6061,PRINCIPLES OF ED LEADERSHIP,9,DORAL;FAMU;FGCU;FIU;FSU;UCF;UF;UNF;USF
EDA6062,SCHOOL IMPROVEMENT,2,FAU;UCF
EDA6069,EDUCATION POLICY,2,EWU;UF
EDA6191,TEAM LEADERSHIP AND DEVELOPMENT,2,FAMU;UNF
EDA6192,ORGANIZATIONAL DEVELOPMENT,5,DORAL;FGCU;FIU;UF;USF
EDA6193,LEADING LEARNING,3,FSU;UF;UWF
EDA6195,EDUCATIONAL POLICY DEVELOPMENT,2,FIU;UF
EDA6196,LEADERSHIP AND LEARNING ORGANIZATIONS,2,UNF;UWF
EDA6205,EDUCATIONAL PLANNING,2,FAMU;UF
EDA6207,SCHOOL OPERATIONS,3,FAMU;FAU;FSU
EDA6213,RESPONSIVE LEADERSHIP,2,FAMU;USF
EDA6215,SCHOOL AND COMMUNITY RELATIONS,3,FAMU;UF;UNF
EDA6222,ADMINISTRATION OF SCHOOL PERSONNEL,3,FIU;UF;UWF
EDA6225,LABOR RELATIONS IN PUBLIC EDUC,2,FAMU;UF
EDA6232,SCHOOL LAW,9,DORAL;FAU;FGCU;FIU;UCF;UF;UNF;USF;UWF
EDA6240,INTRODUCTION TO SCHOOL FINANCE,3,FAMU;UCF;UWF
EDA6242,SCHOOL FINANCE,6,DORAL;FGCU;FIU;UF;UNF;USF
EDA6260,EDUCATIONAL SYSTEMS PLANNING AND MANAGEMENT,2,FAMU;UCF
EDA6271C,COMPUTERS AND LEADERSHIP,4,FAMU;FIU;UF;UNF
EDA6300,SYSTEMS AND COMMUNITY,3,FAMU;FAU;UCF
EDA6303,ORGANIZATIONS AND THE COMMUNITY,2,EWU;UCF
EDA6375,EDUCATION AND PHILANTHROPY,2,EWU;FAU
EDA6423,DATA ANALYSIS FOR SCHOOL IMPROVEMENT,5,FIU;UCF;UF;UNF;UWF
EDA6503,THE PRINCIPALSHIP,4,FIU;UF;USF;UWF
EDA6504,PRINCIPLES AND THEORIES OF CURRICULUM,2,FIU;UWF
EDA6905,DIRECTED STUDY,4,FAU;FIU;UF;UWF
EDA6910,DIRECTED RESEARCH,3,FGCU;UNF;USF
EDA6930,SEMINAR IN EDUCATIONAL LEADERSHIP,2,FIU;FSU
EDA6931,SPECIAL TOPICS,4,FAU;UCF;UF;USF
EDA6942,FIELD EXPERIENCE WORKSHOP,2,FAU;FGCU
EDA6945,INTERNSHIP I,5,DORAL;FAU;FGCU;UNF;USF
EDA6946,INTERNSHIP,4,DORAL;FAU;FGCU;UCF
EDA6948,FINAL LEADERSHIP SEMINAR,2,FGCU;UF
EDA6971,MASTERS THESIS,3,FAU;UCF;UF
EDA7069,EDUCATIONAL POLICY,3,FAU;FIU;USF
EDA7103,THEORIES OF EDUCATIONAL ADMINISTRATION,2,FIU;UF
EDA7192,EDUCATIONAL LEADERSHIP,2,UCF;UNF
EDA7193,INSTRUCTIONAL LEADERSHIP,4,FGCU;UCF;UNF;USF
EDA7195,POLICY DEVELOPMENT,2,UCF;USF
EDA7196,EDUCATIONAL LEADERSHIP FOUNDATIONS,3,FAU;UCF;USF
EDA7197,CURRENT ISSUES EDUC & LDSHP,2,FGCU;USF
EDA7205,APPLIED PROG EVALUATION,2,FGCU;UCF
EDA7206,ORGANIZATIONAL LEADERSHIP IN EDUCATION,2,UF;USF
EDA7215,COMMUNITY OUTREACH FOR EDUCATIONAL LEADERS,2,UCF;USF
EDA7224,OGRANIZATIONAL DEVELOP & HUMAN RESOURCES DEVELOP,2,FAMU;UCF
EDA7233,ETHICS AND EDUCATIONAL LEADERSHIP,3,FAMU;FIU;USF
EDA7235,SEMINAR IN SCHOOL LAW,4,EWU;FAU;FGCU;FIU
EDA7280,CURRICULUM THEORY,2,FAMU;USF
EDA7281,EDUCATION POLICY ANALYSIS,2,FGCU;USF
EDA7421,RESEARCH DESIGN SEMINAR 2: PROPOSAL DEVELOPMENT,2,FAU;UNF
EDA7426,DOCTORAL ACADEMIC RESEARCH AND WRITING FOR EDUCATION,3,UCF;UF;UNF
EDA7905,DIRECTED INDEPENDENT STUDY,6,FAMU;FAU;FIU;UCF;UNF;UWF
EDA7930,SEMINAR IN SCHOOL ADMINISTRATION,5,FAMU;FAU;FGCU;FIU;UCF
EDA7935C,RESEARCH PROPOSAL SEMINAR,2,FAMU;FAU
EDA7940,INTERNSHIP,3,FAMU;FAU;FGCU
EDA7943,FIELD PROJECT I,2,FAU;UCF
EDA7944,FIELD PROJECT II,2,FAU;UF
EDA7979,ADVANCED RESEARCH,2,UF;UNF
EDA7980,DISSERTATION,7,FAMU;FAU;FIU;UCF;UF;UNF;USF
EDA7985,DISSERTATION DEFENSE,2,FIU;UF
EDE2042,FTCE PREP 1 (GKT),2,FLAC;LSSC
EDE2280,ARTS AND WELLNESS IN ELEMENTARY CLASSROOMS,3,EFSC;SSCF;UCF
EDE3201,THE TEACHER IN THE ELEMENTARY AND MIDDLE SCHOOL,2,FSU;STU
EDE3223,"INTEGRATING ART, MUSIC, AND PHYSICAL EDUCATION",4,FGC;PSC;SCFMS;TCF
EDE3302,CLASSROOM MANAGEMENT,2,KU;STU
EDE3905,DIRECTED STUDY,2,UCF;UWF
EDE3940,INTERNSHIP,2,FAMU;UCF
EDE3941,PRE-INTERN FIELD EXPERIENCE I,3,FGC;FLAC;UF
EDE3942,INTERNSHIP I,2,FGC;UCF
EDE4201,PLANNING AND CURRICULUM II,2,FLAC;UWF
EDE4220,INTEGRATED HEALTH AND RECREATION,2,FSWSC;IRSC
EDE4223,"INTEGRATED MUSIC, ART AND MOVEMENT",5,FSWSC;IRSC;SPC;UCF;USF
